id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type
PG10542,"The Boats of the ""Glen Carrig"": Being an account of their Adventures in the Strange places of the Earth, after the foundering of the good ship Glen Carrig through striking upon a hidden rock in the unknown seas to the Southward; as told by John Winterstraw, Gent., to his son James Winterstraw, in the year 1757, and by him committed very properly and legibly to manuscript","Hodgson, William Hope",1877.0,1918.0,['en'],182,"{'Shipwrecks -- Fiction', 'Sea stories', 'Horror tales', 'Shipwreck survival -- Fiction', 'Islands -- Fiction', 'Science fiction'}",
PG10545,"The Sea Lions; Or, The Lost Sealers","Cooper, James Fenimore",1789.0,1851.0,['en'],28,"{'Sealers (Persons) -- Fiction', 'Sea stories'}",
PG10547,Topsy-Turvy,"Verne, Jules",1828.0,1905.0,['en'],46,"{'Science fiction, French -- Translations into English'}",
PG10548,The Westcotes,"Quiller-Couch, Arthur",1863.0,1944.0,['en'],4,"{'Napoleonic Wars, 1800-1815 -- Prisoners and prisons, British -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction', 'Man-woman relationships -- Fiction', 'Single women -- Fiction'}",
PG10549,A Romance of the Republic,"Child, Lydia Maria",1802.0,1880.0,['en'],9,"{'United States -- Social conditions -- 1865-1918 -- Fiction', 'Racism -- United States -- Fiction', 'Slavery -- United States -- Fiction', 'Interracial marriage -- United States -- Fiction'}",
PG10551,Affair in Araby,"Mundy, Talbot",1879.0,1940.0,['en'],35,"{'Jerusalem -- Fiction', 'Spy stories', 'Secret service -- Fiction', 'Middle East -- Fiction'}",
PG10552,Roy Blakeley: His Story,"Fitzhugh, Percy Keese",1876.0,1950.0,['en'],4,{'Boy Scouts of America -- Juvenile fiction'},
PG10554,"Right Ho, Jeeves","Wodehouse, P. G. (Pelham Grenville)",1881.0,1975.0,['en'],650,"{'Valets -- Fiction', 'Wooster, Bertie (Fictitious character) -- Fiction', 'England -- Fiction', 'Humorous stories', 'Jeeves (Fictitious character) -- Fiction', 'Single men -- Fiction'}",
PG1055,'Twixt Land & Sea: Tales,"Conrad, Joseph",1857.0,1924.0,['en'],47,"{'Indian Ocean -- Fiction', 'Ship captains -- Fiction'}",
PG10560,"The Last of the Foresters: Or, Humors on the Border; A story of the Old Virginia Frontier","Cooke, John Esten",1830.0,1886.0,['en'],6,"{'Frontier and pioneer life -- Fiction', 'Virginia -- Fiction'}",
PG10561,"Fine Feathers: Ship's Company, Part 1.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,['en'],1,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",
PG10562,"Friends in Need: Ship's Company, Part 2.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,['en'],4,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",
PG10563,"Good Intentions: Ship's Company, Part 3.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,['en'],5,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",
PG10564,"Fairy Gold: Ship's Company, Part 4.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,['en'],2,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",
PG10565,"Watch-Dogs: Ship's Company, Part 5.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,['en'],4,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",
PG10566,"The Bequest: Ship's Company, Part 6.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,['en'],5,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",
PG10567,"The Guardian Angel: Ship's Company, Part 7.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,['en'],4,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",
PG10568,"Dual Control: Ship's Company, Part 8.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,['en'],3,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",
PG10569,"Skilled Assistance: Ship's Company, Part 9.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,['en'],2,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",
PG1056,Martin Eden,"London, Jack",1876.0,1916.0,['en'],727,"{'Authors -- Fiction', 'Autobiographical fiction', 'Bildungsromans', 'Young men -- Fiction', 'San Francisco (Calif.) -- Fiction', 'Working class -- Fiction'}",
PG10570,"For Better or Worse: Ship's Company, Part 10.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,['en'],6,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",
PG10571,"The Old Man of the Sea: Ship's Company, Part 11.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,['en'],141,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",
PG10572,"Manners Makyth Man: Ship's Company, Part 12.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,['en'],7,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",
PG10573,"Ship's Company, the Entire Collection","Jacobs, W. W. (William Wymark)",1863.0,1943.0,['en'],24,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",
PG10576,"The Aeroplane Boys Flight; Or, A Hydroplane Roundup","Langworthy, John Luther",,,['en'],12,{'Aeronautics -- Juvenile fiction'},
PG10579,"Joe Strong the Boy Fire-Eater; Or, The Most Dangerous Performance on Record","Barnum, Vance",,,['en'],17,"{'Fire-eating -- Juvenile fiction', 'Circus performers -- Juvenile fiction'}",
PG10581,Uncle Bernac: A Memory of the Empire,"Doyle, Arthur Conan",1859.0,1930.0,['en'],48,"{'France -- History -- Consulate and First Empire, 1799-1815 -- Fiction'}",
PG10584,"Air Service Boys over the Atlantic; Or, The Longest Flight on Record","Beach, Charles Amory",,,['en'],5,"{'Air pilots -- Juvenile fiction', 'World War, 1914-1918 -- Aerial operations -- Juvenile fiction', 'Detective and mystery stories', 'Aeronautics -- Juvenile fiction', 'Airplanes -- Piloting -- Juvenile fiction', 'Parmly, Jack (Fictitious character) -- Juvenile fiction', 'Raymond, Tom (Fictitious character) -- Juvenile fiction'}",
PG10586,Mike and Psmith,"Wodehouse, P. G. (Pelham Grenville)",1881.0,1975.0,['en'],122,"{'Boarding schools -- Fiction', 'Schools -- Fiction', 'England -- Fiction', 'Humorous stories', 'Cricket -- Fiction'}",
PG10599,Lost in the Air,"Snell, Roy J. (Roy Judson)",1878.0,1959.0,['en'],8,"{'Arctic regions -- Juvenile fiction', 'Airplanes -- Piloting -- Juvenile fiction', 'Air pilots -- Juvenile fiction'}",
PG1059,The World Set Free,"Wells, H. G. (Herbert George)",1866.0,1946.0,['en'],429,"{'Imaginary wars and battles -- Fiction', 'Nuclear warfare -- Fiction', 'War stories'}",
PG105,Persuasion,"Austen, Jane",1775.0,1817.0,['en'],4044,"{'Rejection (Psychology) -- Fiction', 'Dysfunctional families -- Fiction', 'Young women -- Fiction', 'Ship captains -- Fiction', 'Regency fiction', 'Psychological fiction', 'Love stories', 'England -- Social life and customs -- 19th century -- Fiction', 'Motherless families -- Fiction', 'First loves -- Fiction'}",
PG10608,"The Turquoise Cup, and, the Desert","Smith, Arthur Cosslett",1852.0,1926.0,['en'],25,"{'Cardinals -- Fiction', 'Love stories', 'Sahara -- Fiction'}",
PG10621,Birthright: A Novel,"Stribling, T. S. (Thomas Sigismund)",1881.0,1965.0,['en'],17,"{'Tennessee -- Fiction', 'Southern States -- Fiction', 'African Americans -- Fiction', 'Race relations -- Fiction'}",
PG10624,Three John Silence Stories,"Blackwood, Algernon",1869.0,1951.0,['en'],109,"{'Supernatural -- Fiction', 'Paranormal fiction, English', 'Horror tales, English', 'Ghost stories, English', 'Silence, John (Fictitious character) -- Fiction', 'Psychics -- Fiction', 'Detective and mystery stories, English'}",
PG10628,Andrew Golding: A Tale of the Great Plague,"Keeling, Anne E.",,,['en'],6,{'Plague -- England -- London -- Fiction'},
PG1063,The Cask of Amontillado,"Poe, Edgar Allan",1809.0,1849.0,['en'],1852,"{'Horror tales, American', 'Revenge -- Fiction'}",
PG10643,The World's Greatest Books — Volume 02 — Fiction,,,,['en'],181,{'Fiction'},
PG10658,Hilda Lessways,"Bennett, Arnold",1867.0,1931.0,['en'],83,"{'Mothers and daughters -- Fiction', 'Man-woman relationships -- Fiction', 'Staffordshire (England) -- Fiction', 'Young women -- Fiction'}",
PG10659,Three More John Silence Stories,"Blackwood, Algernon",1869.0,1951.0,['en'],88,"{'Supernatural -- Fiction', 'Paranormal fiction, English', 'Horror tales, English', 'Ghost stories, English', 'Silence, John (Fictitious character) -- Fiction', 'Detective and mystery stories, English'}",
PG10662,The Night Land,"Hodgson, William Hope",1877.0,1918.0,['en'],457,{'Science fiction'},
PG10667,Snake and Sword: A Novel,"Wren, Percival Christopher",1885.0,1941.0,['en'],5,{'British -- India -- Fiction'},
PG10676,The Reign of Greed,"Rizal, José",1861.0,1896.0,['en'],2514,"{'Philippines -- History -- Fiction', 'Nationalists -- Philippines -- Fiction', 'Philippine fiction (Spanish) -- Translations into English'}",
PG10679,The Story of the Other Wise Man,"Van Dyke, Henry",1852.0,1933.0,['en'],235,"{'Jesus Christ -- Fiction', 'Christmas stories', 'Christian fiction', 'Magi -- Fiction'}",
PG10688,"The Camp Fire Girls at Camp Keewaydin; Or, Paddles Down","Frey, Hildegard G.",1891.0,1957.0,['en'],10,"{'Camps -- Juvenile fiction', 'Camp Fire Girls -- Juvenile fiction'}",
PG10690,"A Desperate Chance; Or, The Wizard Tramp's Revelation, a Thrilling Narrative",Old Sleuth,1837.0,1898.0,['en'],3,"{'Tramps -- Fiction', 'Adventure stories', 'Young men -- Fiction'}",
PG10696,The Danger Trail,"Curwood, James Oliver",1878.0,1927.0,['en'],20,"{'Hudson Bay Railway -- Fiction', 'Northwest Territories -- Fiction'}",
PG10698,"The Aeroplane Boys on the Wing; Or, Aeroplane Chums in the Tropics","Langworthy, John Luther",,,['en'],5,{'Aeronautics -- Juvenile fiction'},
PG1069,Four Short Stories By Emile Zola,"Zola, Émile",1840.0,1902.0,['en'],274,"{'Short stories', 'France -- Social life and customs -- Fiction'}",
PG106,Jungle Tales of Tarzan,"Burroughs, Edgar Rice",1875.0,1950.0,['en'],197,"{'Africa -- Fiction', 'Jungles -- Fiction', 'Fantasy fiction', 'Tarzan (Fictitious character) -- Fiction', 'Apes -- Fiction', 'Adventure stories'}",
PG10709,Prince Zaleski,"Shiel, M. P. (Matthew Phipps)",1865.0,1947.0,['en'],36,"{'Private investigators -- England -- Fiction', 'Detective and mystery stories, English'}",
PG10712,"White Jacket; Or, The World on a Man-of-War","Melville, Herman",1819.0,1891.0,['en'],155,"{'Sailors -- Fiction', 'United States -- History, Naval -- 19th century -- Fiction', 'Sea stories', 'Warships -- Fiction', 'Naval discipline -- Fiction', 'Flagellation -- Fiction'}",
PG10718,The House of Whispers,"Le Queux, William",1864.0,1927.0,['en'],8,"{'Perthshire (Scotland) -- Fiction', 'Mystery fiction', 'Castles -- Fiction'}",
PG10720,Doctor Pascal,"Zola, Émile",1840.0,1902.0,['en'],65,{'France -- Social life and customs -- 19th century -- Fiction'},
PG10723,Betty's Bright Idea; Deacon Pitkin's Farm; and the First Christmas of New England,"Stowe, Harriet Beecher",1811.0,1896.0,['en'],25,"{'Christmas stories', 'New England -- Social life and customs -- Fiction'}",
PG10724,The Store Boy,"Alger, Horatio, Jr.",1832.0,1899.0,['en'],40,"{'Mystery and detective stories', 'New York (N.Y.) -- History -- 1865-1898 -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Real estate agents -- Juvenile fiction', 'Swindlers and swindling -- Juvenile fiction'}",
PG10727,"A Set of Rogues: Namely Christopher Sutton, John Dawson, the Señor Don Sanchez Del Castillo De Castelaña and Moll Dawson; Their Wicked Conspiracy, and a True Account of Their Travels and Adventures","Barrett, Frank",1848.0,1926.0,['en'],26,"{'Rogues and vagabonds -- Fiction', 'Pirates -- Fiction', 'Impostors and imposture -- Fiction', 'Great Britain -- History -- Charles II, 1660-1685 -- Fiction', 'English fiction', 'Adventure and adventurers -- Fiction'}",
PG10728,"Christie, the King's Servant: A Sequel to ""Christie's Old Organ""","Walton, O. F., Mrs.",1849.0,1939.0,['en'],14,"{'Christian life -- Juvenile fiction', 'Conduct of life -- Juvenile fiction'}",
PG10729,"Jack's Ward; Or, The Boy Guardian","Alger, Horatio, Jr.",1832.0,1899.0,['en'],31,"{'Counterfeits and counterfeiting -- Juvenile fiction', 'Kidnapping -- Juvenile fiction', 'New York (N.Y.) -- History -- 1865-1898 -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Foundlings -- Juvenile fiction', 'Philadelphia (Pa.) -- History -- 19th century -- Juvenile fiction'}",
PG10735,Christmas Eve on Lonesome and Other Stories,"Fox, John, Jr.",1862.0,1919.0,['en'],27,"{'Kentucky -- Social life and customs -- Fiction', 'Mountain life -- Fiction', 'Cumberland Mountains -- Fiction'}",
PG10736,Children of the Frost,"London, Jack",1876.0,1916.0,['en'],236,"{'Indians of North America -- Fiction', 'Adventure stories', 'Short stories, American'}",
PG10743,Moonfleet,"Falkner, John Meade",1858.0,1932.0,['en'],214,"{'Smugglers -- Fiction', 'England -- Fiction', 'Treasure troves -- Fiction', 'Adventure stories'}",
PG10744,"Men, Women, and Ghosts","Phelps, Elizabeth Stuart",1844.0,1911.0,['en'],79,"{'United States -- Social life and customs -- 19th century -- Fiction', 'Ghost stories, American'}",
PG10748,The World's Greatest Books — Volume 03 — Fiction,,,,['en'],139,{'Fiction'},
PG1074,The Sea-Wolf,"London, Jack",1876.0,1916.0,['en'],3442,"{'Sealing ships -- Fiction', 'Ship captains -- Fiction', 'Arctic regions -- Fiction', 'Sea stories', 'Sealers (Persons) -- Fiction'}",
PG10755,The Broken Road,"Mason, A. E. W. (Alfred Edward Woodley)",1865.0,1948.0,['en'],22,"{'India -- Social conditions -- 20th century -- Fiction', 'India -- Social conditions -- 19th century -- Fiction', 'India -- Race relations -- Fiction', 'Colonies -- Fiction', 'India -- History -- British occupation, 1765-1947 -- Fiction', 'Imperialism -- Fiction', 'British -- India -- Fiction'}",
PG10756,Between Whiles,"Jackson, Helen Hunt",1830.0,1885.0,['en'],5,"{'Short stories', 'Fiction'}",
PG1075,The Strength of the Strong,"London, Jack",1876.0,1916.0,['en'],264,{'Socialism -- Fiction'},
PG10762,Impressions of Theophrastus Such,"Eliot, George",1819.0,1880.0,['en'],56,"{'Character sketches', 'Authors -- Fiction', 'England -- Fiction'}",
PG1076,The Wallet of Kai Lung,"Bramah, Ernest",1867.0,1942.0,['en'],95,"{'Kai Lung (Fictitious character) -- Fiction', 'Fantasy fiction'}",
PG10776,"The Moving Picture Boys at Panama; Or, Stirring Adventures Along the Great Canal","Appleton, Victor",,,['en'],32,"{'Motion pictures -- Production and direction -- Juvenile fiction', 'Panama Canal (Panama) -- History -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction'}",
PG10777,Probable Sons,"Le Feuvre, Amy",,1929.0,['en'],8,"{'Uncles -- Fiction', 'England -- Fiction', 'Interpersonal relations -- Fiction', 'Christian life -- Fiction'}",
PG10778,The Prose Marmion: A Tale of the Scottish Border,"Scott, Walter",1771.0,1832.0,['en'],6,"{'Flodden, Battle of, England, 1513 -- Juvenile fiction'}",
PG10779,Happy Little Edward: And His Pleasant Ride and Rambles in the Country.,Unknown,,,['en'],6,"{'Cousins -- Juvenile fiction', 'Travel -- Juvenile fiction', 'Country life -- Juvenile fiction', 'Boys -- Conduct of life -- Juvenile fiction', ""Children's stories"", 'Massachusetts -- Juvenile fiction'}",
PG1077,The Mirror of Kong Ho,"Bramah, Ernest",1867.0,1942.0,['en'],41,"{'England -- Fiction', 'Humorous stories', 'Chinese -- England -- Fiction', 'Epistolary fiction'}",
PG10780,Only an Incident,"Litchfield, Grace Denio",1849.0,1944.0,['en'],1,"{'City and town life -- Fiction', 'United States -- Social life and customs -- 19th century -- Fiction', 'Man-woman relationships -- Fiction', 'Young women -- Fiction'}",
PG10781,"Deserted: Sailor's Knots, Part 1.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,['en'],2,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",
PG10782,"Homeward Bound: Sailor's Knots, Part 2.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,['en'],5,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",
PG10783,"Self-Help: Sailor's Knots, Part 3.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,['en'],38,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",
PG10784,"Sentence Deferred: Sailor's Knots, Part 4.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,['en'],3,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",
PG10785,"Matrimonial Openings: Sailor's Knots, Part 5.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,['en'],6,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",
PG10786,"Odd Man Out: Sailor's Knots, Part 6.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,['en'],2,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",
PG10787,"The Toll-House: Sailor's Knots, Part 7.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,['en'],108,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",
PG10788,"Peter's Pence: Sailor's Knots, Part 8.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,['en'],4,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",
PG10789,"The Head of the Family: Sailor's Knots, Part 9.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,['en'],6,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",
PG1078,The Scouts of the Valley,"Altsheler, Joseph A. (Joseph Alexander)",1862.0,1919.0,['en'],30,"{'Chemung River Valley (N.Y. and Pa.) -- Fiction', 'Historical fiction', 'Wyoming Valley (Pa.) -- Fiction'}",
PG10790,"Prize Money: Sailor's Knots, Part 10.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,['en'],7,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",
PG10791,"Double Dealing: Sailor's Knots, Part 11.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,['en'],3,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",
PG10792,"Keeping Up Appearances: Sailor's Knots, Part 12.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,['en'],5,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",
PG10793,Sailors' Knots (Entire Collection),"Jacobs, W. W. (William Wymark)",1863.0,1943.0,['en'],105,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",
PG10799,Clarissa Harlowe; or the history of a young lady — Volume 5,"Richardson, Samuel",1689.0,1761.0,['en'],128,"{'Young women -- Crimes against -- Fiction', 'Epistolary fiction', 'Psychological fiction', 'England -- Fiction', 'Kidnapping victims -- Fiction', 'Conflict of generations -- Fiction', 'Rape victims -- Fiction'}",
PG1079,"The Life and Opinions of Tristram Shandy, Gentleman","Sterne, Laurence",1713.0,1768.0,['en'],1423,"{'Infants -- Fiction', 'Fetus -- Fiction', 'Stream of consciousness fiction', 'Experimental fiction', 'Fiction -- Authorship -- Fiction'}",
PG107,Far from the Madding Crowd,"Hardy, Thomas",1840.0,1928.0,['en'],868,"{'Triangles (Interpersonal relations) -- Fiction', 'Farm life -- Fiction', 'Pastoral fiction', 'Didactic fiction', 'Love stories', 'Women farmers -- Fiction', 'Wessex (England) -- Fiction'}",
