id,title,author,downloads,subjects,birth,death,pyearp
PG28996,"Miss Grantley's Girls, and the Stories She Told Them","Archer, Thomas",20,"{'Teacher-student relationships -- Juvenile fiction', 'Storytelling -- Juvenile fiction', 'Teachers -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Students -- Juvenile fiction'}",1830.0,1893.0,1862.0
PG28999,Daisy's Aunt,"Benson, E. F. (Edward Frederic)",35,"{'Aunts -- Fiction', 'Socialites -- Fiction', 'England -- Social life and customs -- 20th century -- Fiction', 'Young women -- Fiction'}",1867.0,1940.0,1904.0
PG289,The Wind in the Willows,"Grahame, Kenneth",2334,"{'Friendship -- Fiction', 'River life -- Fiction', 'Animals -- Fiction', 'Fantasy fiction', 'Country life -- Fiction', 'Pastoral fiction', 'England -- Fiction', 'Humorous stories'}",1859.0,1932.0,1896.0
PG29000,The Macdermots of Ballycloran,"Trollope, Anthony",29,"{'Ireland -- Fiction', 'Domestic fiction'}",1815.0,1882.0,1848.0
PG29005,Prince Vance: The Story of a Prince with a Court in His Box,"Putnam, Eleanor",21,"{'Children -- Conduct of life -- Juvenile fiction', 'Fairies -- Juvenile fiction', 'Princes -- Juvenile fiction', 'Fantasy literature'}",1856.0,1886.0,1871.0
PG29008,The Elm Tree Tales,"Griswold, F. Burge (Frances Burge)",21,"{'Children -- Fiction', 'Conduct of life -- Fiction'}",1826.0,1900.0,1863.0
PG29023,Treasure Valley,"MacGregor, Mary Esther Miller",6,{'Canada -- Social life and customs -- Fiction'},1876.0,1961.0,1918.0
PG29027,Spawn of the Comet,"Rich, H. Thompson (Harold Thompson)",33,{'Science fiction'},1893.0,1974.0,1934.0
PG29029,A Nest of Spies,"Allain, Marcel",28,"{'Detective and mystery stories', 'Fantômas (Fictitious character) -- Fiction'}",1885.0,1969.0,1927.0
PG29038,In the Orbit of Saturn,"Starzl, Roman Frederick",41,{'Science fiction'},1899.0,1976.0,1938.0
PG2903,"Studies and Essays: The Inn of Tranquility, and Others","Galsworthy, John",4,"{'Essays', 'Short stories', 'Autobiographical fiction'}",1867.0,1933.0,1900.0
PG29041,The Education of Eric Lane,"McKenna, Stephen",22,"{'Man-woman relationships -- Fiction', 'World War, 1914-1918 -- England -- Fiction', 'England -- Social life and customs -- 20th century -- Fiction'}",1888.0,1967.0,1928.0
PG29046,The Heads of Apex,"Weiss, George Henry",16,{'Science fiction'},1898.0,1946.0,1922.0
PG29047,"Captain Brand of the ""Centipede"": A Pirate of Eminence in the West Indies: His Love and Exploits, Together with Some Account of the Singular Manner by Which He Departed This Life","Wise, H. A. (Henry Augustus)",15,"{'West Indies -- Fiction', 'Pirates -- Fiction'}",1819.0,1869.0,1844.0
PG2904,"Studies and Essays: Quality, and Others","Galsworthy, John",7,"{'Essays', 'Autobiographical fiction'}",1867.0,1933.0,1900.0
PG29059,The World Beyond,"Cummings, Ray",15,{'Science fiction'},1887.0,1957.0,1922.0
PG29060,The Einstein See-Saw,"Breuer, Miles J. (Miles John)",48,{'Science fiction'},1889.0,1945.0,1917.0
PG29069,Poisoned Air,"Meek, S. P. (Sterner St. Paul)",20,{'Science fiction'},1894.0,1972.0,1933.0
PG29083,The Lightning Conductor Discovers America,"Williamson, C. N. (Charles Norris)",50,{'Automobiles -- Fiction'},1859.0,1920.0,1890.0
PG29088,Polly of Lady Gay Cottage,"Dowd, Emma C.",19,"{'Family -- Juvenile fiction', 'Physicians -- Juvenile fiction', 'Orphans -- Juvenile fiction'}",1851.0,1938.0,1894.0
PG29093,Old Man Curry: Race Track Stories,"Van Loan, Charles E. (Charles Emmett)",55,{'Horse racing -- Fiction'},1876.0,1919.0,1898.0
PG290,"The Stark Munro Letters: Being series of twelve letters written by J. Stark Munro, M.B., to his friend and former fellow-student, Herbert Swanborough, of Lowell, Massachusetts, during the years 1881-1884","Doyle, Arthur Conan",62,{'Epistolary fiction'},1859.0,1930.0,1894.0
PG29100,The Wild Geese,"Weyman, Stanley John",19,"{'Ireland -- Fiction', 'Adventure stories'}",1855.0,1928.0,1892.0
PG29104,The Web of the Golden Spider,"Bartlett, Frederick Orin",16,"{'Love stories', 'Treasure troves -- Fiction', 'Adventure stories'}",1876.0,1945.0,1910.0
PG29106,A Bride of the Plains,"Orczy, Emmuska Orczy, Baroness",16,{'Hungary -- Fiction'},1865.0,1947.0,1906.0
PG29118,The Terror from the Depths,"Wright, Sewell Peaslee",28,{'Science fiction'},1897.0,1970.0,1934.0
PG29129,The Boy Settlers: A Story of Early Times in Kansas,"Brooks, Noah",21,"{'Kansas -- Juvenile fiction', 'Frontier and pioneer life -- Juvenile fiction'}",1830.0,1903.0,1866.0
PG29130,Billy Topsail & Company: A Story for Boys,"Duncan, Norman",23,"{'Newfoundland and Labrador -- Juvenile fiction', 'Sailing -- Juvenile fiction'}",1871.0,1916.0,1894.0
PG29135,With the Night Mail: A Story of 2000 A.D.: (Together with extracts from the comtemporary magazine in which it appeared),"Kipling, Rudyard",135,"{'Aeronautics -- Fiction', 'Science fiction'}",1865.0,1936.0,1900.0
PG29142,Keep Out,"Brown, Fredric",65,"{'Short stories', 'Mars (Planet) -- Fiction', 'Science fiction'}",1906.0,1972.0,1939.0
PG29153,Poppy's Presents,"Walton, O. F., Mrs.",8,{'Christian life -- Juvenile fiction'},1849.0,1939.0,1894.0
PG29155,Blake's Burden,"Bindloss, Harold",33,{'Canada -- Fiction'},1866.0,1945.0,1906.0
PG29166,The Flying Mercury,"Ingram, Eleanor M. (Eleanor Marie)",10,{'Automobile racing -- Fiction'},1886.0,1921.0,1904.0
PG29171,The Carroll Girls,"Quiller-Couch, Mabel",8,"{'Sisters -- Juvenile fiction', 'Girls -- Conduct of life -- Juvenile fiction'}",1865.0,1924.0,1894.0
PG29183,Partners of the Out-Trail,"Bindloss, Harold",6,"{'British Columbia -- Fiction', 'Inheritance and succession -- Fiction'}",1866.0,1945.0,1906.0
PG29190,The Great Dome on Mercury,"Zagat, Arthur Leo",60,"{'Mercury (Planet) -- Fiction', 'Science fiction'}",1896.0,1949.0,1922.0
PG291,The Golden Age,"Grahame, Kenneth",67,"{'Bildungsromans', 'Pastoral fiction', 'Country life -- Fiction', 'Brothers and sisters -- Fiction', 'England -- Fiction'}",1859.0,1932.0,1896.0
PG29202,The Hammer of Thor,"Diffin, Charles Willard",38,{'Science fiction'},1884.0,1966.0,1925.0
PG29206,Happy Ending,"Brown, Fredric",65,"{'Short stories', 'Science fiction'}",1906.0,1972.0,1939.0
PG29207,"Cleo The Magnificent; Or, The Muse of the Real: A Novel","Zangwill, Louis",15,{'Fiction'},1869.0,1938.0,1904.0
PG29219,The First Violin: A Novel,"Fothergill, Jessie",26,{'Fiction'},1851.0,1891.0,1871.0
PG29220,Monday or Tuesday,"Woolf, Virginia",923,{'England -- Social life and customs -- 20th century -- Fiction'},1882.0,1941.0,1912.0
PG29240,Be It Ever Thus,"Williams, Robert Moore",16,"{'Short stories', 'Science fiction'}",1907.0,1977.0,1942.0
PG29254,The Monkey That Would Not Kill,"Drummond, Henry",40,{'Monkeys -- Juvenile fiction'},1851.0,1897.0,1874.0
PG29257,The Book of Khalid,"Rihani, Ameen Fares",79,"{'Arab Americans -- Fiction', 'Immigrants -- New York (State) -- New York -- Fiction'}",1876.0,1940.0,1908.0
PG29266,Thurston of Orchard Valley,"Bindloss, Harold",11,"{'Love stories', 'Engineers -- Fiction', 'Northwest, Canadian -- Fiction'}",1866.0,1945.0,1906.0
PG29274,People of Position,"Hyatt, Stanley Portal",3,{'Fiction'},1877.0,1914.0,1896.0
PG29278,The Innocent Adventuress,"Bradley, Mary Hastings",10,"{'Mate selection -- Fiction', 'Love stories', 'Italians -- America -- Fiction', 'Young women -- Fiction'}",1882.0,1976.0,1929.0
PG29284,An Encore,"Deland, Margaret Wade Campbell",11,"{'Older people -- Fiction', 'Love stories'}",1857.0,1945.0,1901.0
PG29291,"The Pirate, and The Three Cutters","Marryat, Frederick",26,"{'Seafaring life -- Fiction', 'Pirates -- Fiction', 'Great Britain. Royal Navy -- Fiction', 'Sea stories', 'Smugglers -- Fiction'}",1792.0,1848.0,1820.0
PG29293,Priestess of the Flame,"Wright, Sewell Peaslee",34,{'Science fiction'},1897.0,1970.0,1934.0
PG29295,Great Uncle Hoot-Toot,"Molesworth, Mrs.",5,"{'Great-uncles -- Juvenile fiction', 'Runaway children -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Letters -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Selfishness -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Intergenerational relations -- Juvenile fiction', 'Obedience -- Juvenile fiction', 'Farmers -- Juvenile fiction'}",1839.0,1921.0,1880.0
PG29297,Among the Brigands,"De Mille, James",5,"{'Nephews -- Juvenile fiction', 'Americans -- Italy -- Juvenile fiction', 'Uncles -- Juvenile fiction'}",1833.0,1880.0,1856.0
PG29299,Pirates of the Gorm,"Schachner, Nathan",34,{'Science fiction'},1895.0,1955.0,1925.0
PG292,"Beauty and the Beast, and Tales of Home","Taylor, Bayard",47,"{'United States -- Social life and customs -- 19th century -- Fiction', 'Short stories'}",1825.0,1878.0,1852.0
PG29300,"Rodney, the Partisan","Castlemon, Harry",5,"{'United States -- History -- Civil War, 1861-1865 -- Juvenile fiction'}",1842.0,1915.0,1878.0
PG29304,In the Days of  Drake,"Fletcher, J. S. (Joseph Smith)",20,"{'Drake, Francis, approximately 1540-1596 -- Fiction'}",1863.0,1935.0,1899.0
PG29305,Sielanka: An Idyll,"Sienkiewicz, Henryk",16,"{'Short stories', 'Fiction'}",1846.0,1916.0,1881.0
PG29309,The Death-Traps of FX-31,"Wright, Sewell Peaslee",22,{'Science fiction'},1897.0,1970.0,1934.0
PG29316,"Sir Henry Morgan, Buccaneer: A Romance of the Spanish Main","Brady, Cyrus Townsend",35,"{'Biographical fiction', 'Morgan, Henry, Sir, 1635?-1688 -- Fiction', 'Buccaneers -- Fiction', 'Caribbean Area -- Fiction'}",1861.0,1920.0,1890.0
PG29319,The Trimming of Goosie,"Hopper, James",13,{'Married people -- United States -- Fiction'},1876.0,1956.0,1916.0
PG29321,Vulcan's Workshop,"Vincent, Harl",36,{'Science fiction'},1893.0,1968.0,1930.0
PG29322,When the Sleepers Woke,"Zagat, Arthur Leo",29,{'Science fiction'},1896.0,1949.0,1922.0
PG29323,An Old Sailor's Yarns,"Ames, N. (Nathaniel)",28,"{'Fiction', 'Sea stories'}",1796.0,1835.0,1816.0
PG29326,The Great Drought,"Meek, S. P. (Sterner St. Paul)",22,{'Science fiction'},1894.0,1972.0,1933.0
PG29353,Vampires of Space,"Wright, Sewell Peaslee",39,{'Science fiction'},1897.0,1970.0,1934.0
PG29360,The Bad Family & Other Stories,"Fenwick, E. (Eliza)",9,{'Conduct of life -- Juvenile fiction'},1766.0,1840.0,1803.0
PG29361,A Day with Felix Mendelssohn Bartholdy,"Sampson, George",23,"{'Mendelssohn-Bartholdy, Felix, 1809-1847 -- Fiction', 'Musical fiction'}",1873.0,1950.0,1912.0
PG29363,Henry Esmond; The English Humourists; The Four Georges,"Thackeray, William Makepeace",70,"{'Hanover, House of', 'English literature -- 18th century -- History and criticism', 'Humorists, English', 'Great Britain -- Social life and customs -- 18th century', 'Great Britain -- History -- Anne, 1702-1714 -- Fiction'}",1811.0,1863.0,1837.0
PG29366,The Prisoner,"Brown, Alice",22,{'Fiction'},1857.0,1948.0,1902.0
PG29374,The Gaunt Gray Wolf: A Tale of Adventure With Ungava Bob,"Wallace, Dillon",33,{'Labrador (N.L.) -- Juvenile fiction'},1863.0,1939.0,1901.0
PG29380,The Adventures of Herr Baby,"Molesworth, Mrs.",5,"{'Voyages and travels -- Juvenile fiction', 'Boys -- Juvenile fiction', 'Family -- Juvenile fiction', 'France -- Juvenile fiction'}",1839.0,1921.0,1880.0
PG29387,Marcy the Blockade Runner,"Castlemon, Harry",4,"{'United States -- History -- Civil War, 1861-1865 -- Blockades -- Juvenile fiction'}",1842.0,1915.0,1878.0
PG29391,Blue-grass and Broadway,"Daviess, Maria Thompson",15,"{'Broadway (New York, N.Y.) -- Fiction'}",1872.0,1924.0,1898.0
PG293,Paul Prescott's Charge,"Alger, Horatio, Jr.",53,"{'Runaway teenagers -- Fiction', 'Orphans -- Fiction', 'New York (N.Y.) -- History -- 19th century -- Fiction', 'Conduct of life -- Fiction'}",1832.0,1899.0,1866.0
PG29400,Murder Point: A Tale of Keewatin,"Dawson, Coningsby",13,"{'Detective and mystery stories', 'Fiction'}",1883.0,1959.0,1921.0
PG29401,The Solar Magnet,"Meek, S. P. (Sterner St. Paul)",21,{'Science fiction'},1894.0,1972.0,1933.0
PG29404,The Very Small Person,"Donnell, Annie Hamilton",19,{'Children -- Fiction'},1862.0,1943.0,1902.0
PG29405,The Gods of Mars,"Burroughs, Edgar Rice",129,"{'Life on other planets -- Fiction', 'Dejah Thoris (Fictitious character) -- Fiction', 'Carter, John (Fictitious character) -- Fiction', 'Science fiction', 'Mars (Planet) -- Fiction'}",1875.0,1950.0,1912.0
PG29406,The Country Beyond: A Romance of the Wilderness,"Curwood, James Oliver",31,"{'Western stories', 'Wilderness areas -- Fiction'}",1878.0,1927.0,1902.0
PG29407,The Valley of Silent Men: A Story of the Three River Country,"Curwood, James Oliver",35,"{'Western stories', 'Royal Canadian Mounted Police -- Fiction', 'Peace-Athabasca Delta (Alta.) -- Fiction'}",1878.0,1927.0,1902.0
PG29408,Wanderer of Infinity,"Vincent, Harl",28,{'Science fiction'},1893.0,1968.0,1930.0
PG29410,The End of Time,"West, Wallace",41,{'Science fiction'},1900.0,1980.0,1940.0
PG29415,Soldiers of the Queen,"Avery, Harold",10,"{'School children -- England -- Juvenile fiction', 'Soldiers -- Juvenile fiction', 'Endowed public schools (Great Britain) -- Juvenile fiction', 'Military camps -- Egypt -- Juvenile fiction'}",1867.0,1943.0,1905.0
PG29416,The Mind Master,"Burks, Arthur J.",37,{'Science fiction'},1898.0,1974.0,1936.0
PG2942,Two Penniless Princesses,"Yonge, Charlotte M. (Charlotte Mary)",33,"{'Chivalry -- Fiction', 'Marriage -- Fiction', 'Knights and knighthood -- Fiction', 'Conduct of life -- Fiction', 'Brothers and sisters -- Fiction', 'Princesses -- Fiction', 'Scotland -- History -- James II, 1437-1460 -- Fiction', 'France -- History -- Charles VII, 1422-1461 -- Fiction', 'Prisoners -- Fiction', 'Inheritance and succession -- Fiction'}",1823.0,1901.0,1862.0
PG29437,The Martian Cabal,"Starzl, Roman Frederick",30,{'Science fiction'},1899.0,1976.0,1938.0
PG29439,Dr. Sevier,"Cable, George Washington",30,"{'New Orleans (La.) -- Social life and customs -- 19th century -- Fiction', 'Physicians -- Fiction'}",1844.0,1925.0,1884.0
PG2943,The Great Hunger,"Bojer, Johan",31,{'Norway -- Fiction'},1872.0,1959.0,1916.0
PG29447,Perez the Mouse,"Coloma, Luis",28,"{'Mice -- Juvenile fiction', 'Tooth Fairy (Legendary character) -- Juvenile fiction'}",1851.0,1915.0,1883.0
PG29448,Pariah Planet,"Leinster, Murray",46,"{'Space medicine -- Fiction', 'Life on other planets -- Fiction', 'Quarantine -- Fiction', 'Science fiction'}",1896.0,1975.0,1936.0
PG29452,"The Wings of the Dove, Volume 1 of 2","James, Henry",339,"{'Venice (Italy) -- Fiction', 'Triangles (Interpersonal relations) -- Fiction', 'London (England) -- Fiction', 'Terminally ill -- Fiction', 'Love stories', 'Americans -- Italy -- Fiction', 'Americans -- England -- Fiction', 'Young women -- Fiction'}",1843.0,1916.0,1880.0
PG29453,Traffic in Souls: A Novel of Crime and Its Cure,"Ball, Eustace Hale",18,{'Crime -- Fiction'},1881.0,1931.0,1906.0
PG29455,Invasion,"Leinster, Murray",69,{'Science fiction'},1896.0,1975.0,1936.0
PG29462,The House Under the Sea: A Romance,"Pemberton, Max",21,"{'Adventure stories', 'Ship captains -- Fiction', 'Islands of the Pacific -- Fiction'}",1863.0,1950.0,1906.0
PG29466,Lords of the Stratosphere,"Burks, Arthur J.",27,{'Science fiction'},1898.0,1974.0,1936.0
PG2946,Howards End,"Forster, E. M. (Edward Morgan)",1299,"{'Illegitimate children -- Fiction', 'Country homes -- Fiction', 'Sisters -- Fiction', 'Social classes -- Fiction', 'Remarried people -- Fiction', 'England -- Fiction', 'Domestic fiction', 'Inheritance and succession -- Fiction'}",1879.0,1970.0,1924.0
PG29479,The Night Riders: A Romance of Early Montana,"Cullum, Ridgwell",19,"{'Western stories', 'Montana -- Fiction'}",1867.0,1943.0,1905.0
PG29481,The Fifth String,"Sousa, John Philip",24,"{'Love stories', 'Violinists -- Fiction'}",1854.0,1932.0,1893.0
PG29485,Faro Nell and Her Friends: Wolfville Stories,"Lewis, Alfred Henry",58,"{'Humorous stories, American', 'Cowboys -- Fiction', 'Western stories', 'Frontier and pioneer life -- Fiction', 'Ranch life -- Fiction', 'Arizona -- Social life and customs -- Fiction'}",1857.0,1914.0,1886.0
PG29486,A Forest Hearth: A Romance of Indiana in the Thirties,"Major, Charles",32,{'Indiana -- Fiction'},1856.0,1913.0,1884.0
PG29488,"We're Friends, Now","Hasse, Henry",24,{'Science fiction'},1913.0,1977.0,1945.0
PG2948,Where Angels Fear to Tread,"Forster, E. M. (Edward Morgan)",270,"{'Middle class -- England -- Fiction', 'Historical fiction', 'Humorous stories', 'Culture conflict -- Fiction'}",1879.0,1970.0,1924.0
PG2949,Stories of a Western Town,"Thanet, Octave",3,"{'Western stories', 'Frontier and pioneer life -- West (U.S.) -- Fiction'}",1850.0,1934.0,1892.0
PG294,"The Captain of the Polestar, and Other Tales","Doyle, Arthur Conan",126,"{'Great Britain -- Social life and customs -- 19th century -- Fiction', 'Short stories, English'}",1859.0,1930.0,1894.0
PG29500,Mummery: A Tale of Three Idealists,"Cannan, Gilbert",9,"{'Theater -- Fiction', 'London (England) -- Fiction', 'Man-woman relationships -- Fiction'}",1884.0,1955.0,1920.0
PG2950,The Midnight Queen,"Fleming, May Agnes",16,"{'London (England) -- History -- 17th century -- Fiction', 'Adventure stories', 'Plague -- Fiction'}",1840.0,1880.0,1860.0
PG29524,The Masked Bridal,"Sheldon, Georgie, Mrs.",23,"{'Mystery fiction', 'Young women -- Fiction'}",1843.0,1926.0,1884.0
PG29533,The Red Hand of Ulster,"Birmingham, George A.",11,{'Ulster (Northern Ireland and Ireland) -- Fiction'},1865.0,1950.0,1908.0
PG29545,The Spanish Jade,"Hewlett, Maurice",5,"{'Spain -- Fiction', 'British -- Spain -- Fiction'}",1861.0,1923.0,1892.0
PG29561,In a Little Town,"Hughes, Rupert",42,"{'Short stories', 'Middle West -- Fiction'}",1872.0,1956.0,1914.0
PG29566,The Centurion's Story,"Burrell, David James",13,"{'Bible. New Testament -- History of Biblical events -- Fiction', 'Jesus Christ -- Crucifixion -- Fiction', 'Christian fiction'}",1844.0,1926.0,1885.0
PG29568,'Charge It': Keeping Up With Harry,"Bacheller, Irving",9,"{'Didactic fiction', 'Humorous stories'}",1859.0,1950.0,1904.0
PG29570,Rope,"Hall, Holworthy",9,{'Fiction'},1887.0,1936.0,1912.0
PG29572,Whispering Smith,"Spearman, Frank H. (Frank Hamilton)",18,"{'Western stories', 'Railroad stories', 'Railroad police -- West (U.S.) -- Fiction', 'Detectives -- West (U.S.) -- Fiction'}",1859.0,1937.0,1898.0
PG29573,The O'Ruddy: A Romance,"Barr, Robert",49,"{'Irish -- England -- Fiction', 'Adventure stories', 'England -- Social life and customs -- 18th century -- Fiction'}",1850.0,1912.0,1881.0
PG29577,Mayflower (Flor de mayo): A Tale of the Valencian Seashore,"Blasco Ibáñez, Vicente",19,{'Spanish fiction -- Translations into English'},1867.0,1928.0,1898.0
PG29581,The Bondwoman,"Ryan, Marah Ellis",22,"{'United States -- History -- Civil War, 1861-1865 -- Fiction', 'Man-woman relationships -- Fiction', 'Race relations -- Fiction'}",1866.0,1934.0,1900.0
PG29583,"Shoulder-Straps: A Novel of New York and the Army, 1862","Morford, Henry",8,"{'United States -- History -- Civil War, 1861-1865 -- Fiction'}",1823.0,1881.0,1852.0
PG29588,The Spoilers of the Valley,"Watson, Robert",17,{'British Columbia -- Fiction'},1882.0,1948.0,1915.0
PG295,The Early Short Fiction of Edith Wharton — Part 1,"Wharton, Edith",81,"{'Short stories, American', 'Fiction'}",1862.0,1937.0,1900.0
